ticket_id,customer_id,created_date,issue_type,priority,channel,status,response_time_minutes,resolution_time_minutes,customer_rating
291,8645,2022-01-14 00:00:00,Доставка,Середній,Email,Закрито,63.0,1352.0,1.0
292,8327,2024-12-29 15:00:00,Гарантія,Низький,Telegram,Закрито,69.0,1056.0,4.0
293,530,2024-07-19 17:00:00,Гарантія,Середній,Viber,Закрито,185.0,1042.0,3.0
294,4712,2024-11-08 09:00:00,Технічна проблема,Високий,Telegram,Закрито,126.0,907.0,5.0
295,3990,2023-08-23 18:00:00,Інше,Низький,Telegram,Закрито,208.0,31.0,3.0
296,14714,2022-09-22 11:00:00,Оплата,Середній,Telegram,Закрито,75.0,813.0,2.0
297,4908,2023-01-24 14:00:00,Оплата,Високий,Chat,Очікує відповіді клієнта,41.0,,
298,9829,2022-03-11 13:00:00,Технічна проблема,Низький,Chat,Закрито,121.0,931.0,2.0
299,14296,2024-12-25 23:00:00,Оплата,Низький,Telegram,Закрито,217.0,686.0,3.0
300,3975,2024-07-04 03:00:00,Гарантія,Високий,Phone,Закрито,39.0,1014.0,4.0
301,3086,2023-02-04 23:00:00,Доставка,Середній,Chat,Закрито,204.0,1228.0,2.0
302,3210,2024-06-23 05:00:00,Доставка,Високий,Email,В обробці,81.0,,
303,1850,2023-02-06 21:00:00,Гарантія,Середній,Telegram,В обробці,107.0,,
304,9854,2022-09-23 17:00:00,Питання про товар,Високий,Viber,Закрито,16.0,1268.0,2.0
305,348,2022-08-30 15:00:00,Інше,Низький,Email,Закрито,217.0,554.0,5.0
306,4474,2023-10-10 18:00:00,Технічна проблема,Низький,Email,Очікує відповіді клієнта,224.0,,
307,2623,2023-02-20 00:00:00,Технічна проблема,Низький,Email,Закрито,193.0,1178.0,3.0
308,11703,2023-09-23 22:00:00,Оплата,Середній,Telegram,Закрито,236.0,1435.0,3.0
309,11434,2022-04-14 18:00:00,Технічна проблема,Високий,Phone,Закрито,131.0,869.0,5.0
310,8231,2024-02-29 00:00:00,Інше,Середній,Email,Очікує відповіді клієнта,162.0,,
311,2049,2022-10-20 18:00:00,Доставка,Середній,Chat,Закрито,97.0,1383.0,5.0
312,3370,2022-03-19 16:00:00,Гарантія,Низький,Email,В обробці,202.0,,
313,12981,2022-07-08 11:00:00,Питання про товар,Високий,Viber,Закрито,12.0,391.0,1.0
314,13828,2022-12-05 11:00:00,Питання про товар,Середній,Telegram,В обробці,80.0,,
315,11685,2022-06-28 17:00:00,Оплата,Середній,Viber,Закрито,106.0,670.0,5.0
316,14612,2023-12-19 09:00:00,Повернення,Низький,Phone,Закрито,139.0,950.0,2.0
317,7067,2023-04-11 18:00:00,Доставка,Середній,Chat,Закрито,137.0,696.0,1.0
318,224,2022-11-11 12:00:00,Інше,Високий,Telegram,В обробці,154.0,,
319,3339,2024-02-22 01:00:00,Питання про товар,Середній,Telegram,Відкрито,,,
320,8568,2023-02-23 23:00:00,Повернення,Середній,Chat,Закрито,77.0,950.0,5.0
321,12985,2022-09-06 04:00:00,Гарантія,Середній,Phone,Очікує відповіді клієнта,194.0,,
322,2646,2024-01-13 07:00:00,Технічна проблема,Низький,Email,Закрито,230.0,609.0,4.0
323,8633,2024-12-07 03:00:00,Повернення,Низький,Phone,Закрито,194.0,1016.0,1.0
324,14762,2022-05-28 23:00:00,Технічна проблема,Середній,Email,Відкрито,,,
325,1597,2022-09-05 20:00:00,Оплата,Високий,Email,Очікує відповіді клієнта,227.0,,
326,1232,2022-12-12 19:00:00,Інше,Низький,Phone,Закрито,135.0,980.0,5.0
327,5176,2023-07-15 21:00:00,Доставка,Середній,Telegram,Закрито,30.0,682.0,5.0
328,14655,2023-06-23 11:00:00,Питання про товар,Середній,Email,Закрито,220.0,98.0,3.0
329,9555,2023-08-19 12:00:00,Гарантія,Високий,Chat,Закрито,217.0,900.0,2.0
330,7634,2022-07-26 19:00:00,Питання про товар,Середній,Viber,Закрито,49.0,675.0,5.0
331,1473,2022-12-18 18:00:00,Технічна проблема,Високий,Phone,Закрито,24.0,293.0,5.0
332,11548,2023-04-14 14:00:00,Повернення,Низький,Email,Закрито,221.0,794.0,2.0
333,8328,2023-11-26 21:00:00,Питання про товар,Критичний,Phone,Відкрито,,,
334,1568,2022-02-06 11:00:00,Питання про товар,Високий,Email,Закрито,161.0,283.0,3.0
335,14170,2023-05-10 03:00:00,Питання про товар,Критичний,Email,Закрито,14.0,403.0,3.0
336,14296,2024-03-19 08:00:00,Технічна проблема,Високий,Telegram,Закрито,129.0,97.0,5.0
337,13883,2023-01-26 02:00:00,Питання про товар,Низький,Chat,Закрито,93.0,1242.0,2.0
338,6694,2022-03-12 04:00:00,Інше,Низький,Email,Закрито,144.0,209.0,4.0
339,11214,2022-03-09 06:00:00,Технічна проблема,Низький,Telegram,Закрито,103.0,1224.0,4.0
340,9938,2023-05-16 08:00:00,Повернення,Низький,Telegram,Закрито,99.0,621.0,4.0
341,7802,2022-06-07 20:00:00,Оплата,Середній,Chat,Закрито,129.0,1066.0,5.0
342,2847,2024-05-16 17:00:00,Гарантія,Низький,Telegram,Закрито,172.0,1225.0,4.0
343,2566,2022-08-01 00:00:00,Інше,Високий,Email,Відкрито,,,
344,13753,2024-07-20 22:00:00,Гарантія,Низький,Telegram,Закрито,222.0,1315.0,4.0
345,127,2023-06-21 23:00:00,Оплата,Низький,Viber,Закрито,105.0,190.0,4.0
346,3463,2024-06-01 00:00:00,Оплата,Низький,Telegram,Закрито,132.0,518.0,5.0
347,8995,2022-04-15 19:00:00,Доставка,Середній,Phone,Відкрито,,,
348,1195,2024-01-28 13:00:00,Інше,Середній,Phone,Закрито,232.0,823.0,4.0
349,8907,2023-12-09 02:00:00,Гарантія,Критичний,Email,Закрито,29.0,159.0,2.0
350,2973,2023-06-06 02:00:00,Доставка,Високий,Telegram,Закрито,236.0,1142.0,3.0
351,10004,2022-10-16 21:00:00,Гарантія,Середній,Viber,Закрито,198.0,139.0,1.0
352,7877,2022-09-04 04:00:00,Доставка,Середній,Phone,Закрито,231.0,570.0,3.0
353,9554,2024-02-27 17:00:00,Доставка,Високий,Chat,Закрито,25.0,1193.0,2.0
354,7874,2022-06-01 11:00:00,Інше,Середній,Telegram,Закрито,224.0,1236.0,2.0
355,1036,2022-07-30 10:00:00,Доставка,Низький,Viber,Закрито,68.0,847.0,3.0
356,7964,2024-05-22 12:00:00,Доставка,Високий,Phone,Закрито,174.0,212.0,1.0
357,5761,2023-09-19 19:00:00,Питання про товар,Низький,Viber,Закрито,195.0,686.0,5.0
358,14679,2022-06-14 06:00:00,Доставка,Середній,Telegram,Відкрито,,,
359,12139,2024-03-08 06:00:00,Питання про товар,Високий,Phone,В обробці,27.0,,
360,10927,2022-05-15 10:00:00,Повернення,Низький,Viber,Закрито,148.0,753.0,2.0
361,13655,2022-09-05 13:00:00,Гарантія,Високий,Chat,Відкрито,,,
362,4635,2023-07-07 00:00:00,Повернення,Низький,Viber,Закрито,171.0,1163.0,2.0
363,3509,2022-01-29 00:00:00,Доставка,Критичний,Viber,Закрито,76.0,1173.0,4.0
364,5366,2024-03-06 17:00:00,Питання про товар,Середній,Chat,Закрито,112.0,1399.0,2.0
365,13050,2023-02-03 05:00:00,Інше,Низький,Chat,Закрито,221.0,1143.0,1.0
366,4422,2023-09-13 23:00:00,Доставка,Критичний,Telegram,Закрито,187.0,1228.0,1.0
367,1694,2023-08-30 09:00:00,Питання про товар,Низький,Chat,Закрито,206.0,888.0,4.0
368,2750,2024-07-16 00:00:00,Гарантія,Середній,Chat,Закрито,30.0,1213.0,2.0
369,4313,2023-04-12 11:00:00,Питання про товар,Низький,Telegram,Закрито,125.0,1280.0,3.0
370,3194,2023-08-22 23:00:00,Технічна проблема,Критичний,Viber,Закрито,45.0,1284.0,2.0
371,3895,2023-08-11 09:00:00,Питання про товар,Середній,Viber,Закрито,98.0,1057.0,2.0
372,11386,2022-03-30 13:00:00,Питання про товар,Критичний,Viber,Закрито,141.0,964.0,3.0
373,1273,2024-08-02 09:00:00,Технічна проблема,Середній,Phone,Закрито,181.0,1223.0,5.0
374,2587,2024-04-05 17:00:00,Доставка,Критичний,Email,Закрито,77.0,1315.0,2.0
375,3172,2023-01-03 19:00:00,Оплата,Середній,Email,Закрито,53.0,711.0,1.0
376,6825,2023-09-01 01:00:00,Доставка,Низький,Telegram,В обробці,27.0,,
377,7706,2023-08-05 18:00:00,Гарантія,Середній,Phone,Закрито,222.0,591.0,1.0
378,13370,2023-09-19 04:00:00,Інше,Низький,Viber,Закрито,80.0,648.0,3.0
379,6204,2022-12-13 00:00:00,Повернення,Середній,Chat,Закрито,135.0,788.0,2.0
380,66,2023-04-28 02:00:00,Технічна проблема,Критичний,Chat,Закрито,240.0,876.0,2.0
381,13898,2022-12-26 20:00:00,Доставка,Низький,Telegram,Закрито,240.0,800.0,3.0
382,11872,2024-10-12 06:00:00,Гарантія,Середній,Viber,Закрито,224.0,689.0,1.0
383,4289,2023-04-16 23:00:00,Доставка,Високий,Viber,Закрито,87.0,307.0,2.0
384,8674,2024-10-22 23:00:00,Питання про товар,Низький,Chat,Закрито,47.0,799.0,2.0
385,9729,2022-10-25 03:00:00,Інше,Низький,Chat,В обробці,195.0,,
386,11895,2023-02-19 07:00:00,Повернення,Середній,Telegram,Відкрито,,,
387,7818,2024-06-22 15:00:00,Інше,Високий,Email,Закрито,132.0,491.0,4.0
388,2611,2022-05-28 22:00:00,Гарантія,Високий,Viber,Закрито,38.0,801.0,3.0
389,4352,2022-05-19 15:00:00,Повернення,Низький,Email,В обробці,214.0,,
390,8225,2022-09-24 06:00:00,Технічна проблема,Середній,Phone,Закрито,106.0,146.0,2.0
391,2565,2023-11-29 04:00:00,Оплата,Середній,Phone,Відкрито,,,
392,9356,2024-10-24 18:00:00,Гарантія,Високий,Email,Відкрито,,,
393,9199,2023-07-25 10:00:00,Гарантія,Середній,Email,Очікує відповіді клієнта,125.0,,
394,12242,2024-06-11 00:00:00,Гарантія,Середній,Chat,Закрито,201.0,1223.0,1.0
395,10256,2024-07-13 04:00:00,Оплата,Низький,Chat,Відкрито,,,
396,2608,2024-12-21 13:00:00,Оплата,Високий,Phone,Закрито,94.0,350.0,5.0
397,10920,2024-07-02 23:00:00,Гарантія,Критичний,Phone,Закрито,235.0,1129.0,5.0
398,12696,2022-04-17 00:00:00,Гарантія,Високий,Telegram,Закрито,229.0,613.0,1.0
399,6208,2024-12-05 00:00:00,Інше,Середній,Viber,Закрито,218.0,1240.0,5.0
400,3084,2023-10-21 05:00:00,Інше,Низький,Email,В обробці,226.0,,
401,6071,2024-01-22 21:00:00,Доставка,Високий,Chat,Закрито,208.0,298.0,1.0
402,50,2023-06-23 15:00:00,Питання про товар,Низький,Telegram,Закрито,53.0,379.0,4.0
403,10267,2023-02-11 09:00:00,Повернення,Низький,Email,В обробці,139.0,,
404,9474,2022-06-19 16:00:00,Оплата,Низький,Chat,Закрито,172.0,1413.0,1.0
405,13933,2022-11-09 12:00:00,Доставка,Низький,Chat,Закрито,11.0,629.0,3.0
406,11274,2024-10-10 07:00:00,Доставка,Високий,Email,Закрито,44.0,1172.0,1.0
407,2801,2024-11-15 18:00:00,Оплата,Низький,Email,Закрито,179.0,786.0,2.0
408,575,2023-03-29 14:00:00,Повернення,Середній,Phone,Закрито,92.0,1042.0,5.0
409,3230,2024-11-06 22:00:00,Оплата,Високий,Chat,Закрито,191.0,926.0,3.0
410,13108,2022-07-01 05:00:00,Технічна проблема,Середній,Chat,Закрито,114.0,121.0,2.0
411,4944,2022-06-08 02:00:00,Оплата,Низький,Phone,Закрито,52.0,675.0,4.0
412,14194,2023-05-24 02:00:00,Оплата,Середній,Phone,Закрито,196.0,172.0,2.0
413,11822,2023-11-03 16:00:00,Гарантія,Низький,Phone,Закрито,74.0,681.0,2.0
414,14682,2022-11-09 21:00:00,Доставка,Низький,Chat,Закрито,227.0,1326.0,2.0
415,13349,2023-03-31 14:00:00,Технічна проблема,Середній,Chat,Закрито,129.0,877.0,4.0
416,6715,2022-02-11 05:00:00,Технічна проблема,Високий,Telegram,Закрито,52.0,593.0,1.0
417,14610,2022-07-31 00:00:00,Доставка,Високий,Telegram,Закрито,219.0,758.0,5.0
418,13577,2023-11-23 13:00:00,Гарантія,Низький,Telegram,Закрито,81.0,1046.0,4.0
419,790,2024-01-20 19:00:00,Питання про товар,Високий,Telegram,Закрито,84.0,1211.0,5.0
420,3167,2024-07-12 15:00:00,Питання про товар,Високий,Chat,Відкрито,,,
421,13966,2023-05-25 18:00:00,Повернення,Середній,Phone,Закрито,144.0,442.0,4.0
422,13851,2022-06-03 02:00:00,Технічна проблема,Середній,Phone,Закрито,41.0,315.0,5.0
423,7707,2023-03-15 01:00:00,Оплата,Низький,Viber,Закрито,83.0,559.0,5.0
424,836,2022-06-07 10:00:00,Питання про товар,Низький,Email,Закрито,197.0,380.0,5.0
425,1554,2022-05-22 16:00:00,Повернення,Низький,Telegram,Закрито,169.0,1274.0,5.0
426,8276,2024-03-08 15:00:00,Повернення,Високий,Chat,Закрито,47.0,725.0,2.0
427,8996,2023-11-21 14:00:00,Доставка,Середній,Telegram,Закрито,228.0,932.0,1.0
428,1826,2022-01-31 05:00:00,Повернення,Високий,Telegram,Відкрито,,,
429,2564,2022-06-03 09:00:00,Технічна проблема,Низький,Chat,Закрито,127.0,545.0,5.0
430,13075,2023-01-18 12:00:00,Гарантія,Середній,Email,Закрито,133.0,383.0,1.0
431,13459,2022-09-20 21:00:00,Гарантія,Високий,Phone,Закрито,180.0,907.0,1.0
432,13899,2022-02-04 23:00:00,Інше,Середній,Chat,Відкрито,,,
433,7455,2022-01-02 11:00:00,Технічна проблема,Критичний,Phone,Закрито,30.0,57.0,2.0
434,7835,2023-04-01 04:00:00,Доставка,Середній,Viber,Закрито,177.0,1183.0,3.0
435,10328,2022-10-17 05:00:00,Повернення,Низький,Phone,Закрито,218.0,30.0,1.0
